workerid,rt,trial_type,actual_utterance,name,object_level,gender,num_objects,object,effect,actual_cause,quantifier,actual_effect_question,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
48,9159,cause_effect_prior,"""Some of the fireworks exploded.""",Sarah,object_mid,F,7,fireworks,exploded,Sarah lit  7 fireworks.,Some,Do you think these are normal fireworks?,lit __,no,F,7,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,4795,cause_effect_prior,"""Some of the bubbles popped.""",Sharon,object_high,F,4,bubbles,popped,Sharon poked  4 bubbles  with a pin.,Some,Do you think these are normal bubbles?,poked __ with a pin,no,M,8,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,5359,cause_effect_prior,"""That&quotechars one way of spending your free time.""",Emily,object_low,F,7,CDs,exploded,Emily heated up  7 CDs  in a microwave.,long_filler,Do you think these are normal CDs?,heated up __ in a microwave,yes,M,9,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,3352,cause_effect_prior,"""As usual.""",Anna,object_low,F,12,webcams,flashed,Anna took a picture with  12 webcams.,short_filler,Do you think these are normal webcams?,took a picture with __,yes,M,10,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,4319,cause_effect_prior,"""All of the flashlights lit up.""",Joyce,object_high,F,4,flashlights,lit up,Joyce pressed the &quotecharon&quotechar button on  4 flashlights.,All,Do you think these are normal flashlights?,pressed the &quotecharon&quotechar button on __,yes,M,11,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,4872,cause_effect_prior,"""Some of the beads stuck.""",Alexander,object_low,M,11,beads,stuck,Alexander glued  11 beads  to a piece of paper.,Some,Do you think these are normal beads?,glued __ to a piece of paper,no,M,12,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,4359,cause_effect_prior,"""Some of the bicycles stopped.""",Anthony,object_low,M,6,bicycles,stopped,Anthony pressed the brakes on  6 bicycles.,Some,Do you think these are normal bicycles?,pressed the brakes on __,no,M,13,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,3896,cause_effect_prior,"""None of the cups sank.""",Margaret,object_mid,F,11,cups,sank,Margaret threw  11 cups  into a pool.,None,Do you think these are normal cups?,threw __ into a pool,no,M,14,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,6367,cause_effect_prior,"""Why always the red?""",Melissa,object_low,F,11,white tablecloths,got stained,Melissa spilled red nail polish on  11 white tablecloths.,long_filler,Do you think these are normal white tablecloths?,spilled red nail polish on __,yes,M,15,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,8807,cause_effect_prior,"""None of the bananas were green.""",Ashley,object_mid,F,12,bananas,were green,Ashley saw  12 bananas.,None,Do you think these are normal bananas?,saw __,yes,F,16,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,6735,cause_effect_prior,"""That would be a pretty useful gadget.""",Samuel,object_low,M,14,phones,ran out of batteries,Samuel left  14 phones  on (and unplugged) all day.,long_filler,Do you think these are normal phones?,left __ on (and unplugged) all day,no,M,17,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,6297,cause_effect_prior,"""None of the songs rhymed.""",Dennis,object_mid,M,10,songs,rhymed,Dennis wrote  10 songs.,None,Do you think these are normal songs?,wrote __,no,F,18,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,5498,cause_effect_prior,"""None of the pinecones decomposed.""",Donald,object_mid,M,5,pinecones,decomposed,Donald put  5 pinecones  in a compost pile for a month.,None,Do you think these are normal pinecones?,put __ in a compost pile for a month,no,M,19,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,6736,cause_effect_prior,"""I just don&quotechart have the patience to write one of those.""",Betty,object_low,F,9,birthday cards,had the letter Z in them,Betty wrote  9 birthday cards.,long_filler,Do you think these are normal birthday cards?,wrote __,no,F,20,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,2959,cause_effect_prior,"""Nothing surprising there.""",Elizabeth,object_low,F,9,shoes,ripped,Elizabeth used  9 shoes  as dog toys.,short_filler,Do you think these are normal shoes?,used __ as dog toys,yes,M,21,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,3344,cause_effect_prior,"""All of the pancakes landed flat.""",Gary,object_mid,M,11,pancakes,landed flat,Gary tossed  11 pancakes.,All,Do you think these are normal pancakes?,tossed __,yes,F,22,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,4815,cause_effect_prior,"""Some of the shelves fell down.""",Michael,object_low,M,5,shelves,fell down,Michael punched  5 shelves.,Some,Do you think these are normal shelves?,punched __,yes,F,23,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,2816,cause_effect_prior,"""Pretty normal.""",Carol,object_mid,F,5,old cars,beeped,Carol left the lights on in  5 old cars.,short_filler,Do you think these are normal old cars?,left the lights on in __,yes,M,24,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,3560,cause_effect_prior,"""All of the rocks burnt.""",Christina,object_low,F,11,rocks,burnt,Christina threw  11 rocks  into a fire.,All,Do you think these are normal rocks?,threw __ into a fire,yes,M,25,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,5935,cause_effect_prior,"""Some of the logs broke.""",Michelle,object_low,F,10,logs,broke,Michelle ran  10 logs  over with a car.,Some,Do you think these are normal logs?,ran __ over with a car,no,M,26,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,3623,cause_effect_prior,"""Some of the comedians laughed.""",Susan,object_mid,F,13,comedians,laughed,Susan told a joke to  13 comedians.,Some,Do you think these are normal comedians?,told a joke to __,yes,M,27,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,489722,cause_effect_prior,"""All of the chocolate bars froze.""",Jack,object_mid,M,13,chocolate bars,froze,Jack put  13 chocolate bars  in the freezer.,All,Do you think these are normal chocolate bars?,put __ in the freezer,yes,M,28,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,4678,cause_effect_prior,"""Typical.""",Ruth,object_high,F,14,sugar cubes,dissolved,Ruth put  14 sugar cubes  in a bucket of water.,short_filler,Do you think these are normal sugar cubes?,put __ in a bucket of water,yes,F,29,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,33410,cause_effect_prior,"""Some of the toy cars rolled.""",Dorothy,object_low,F,7,toy cars,rolled,Dorothy pushed  7 toy cars.,Some,Do you think these are normal toy cars?,pushed __,no,M,30,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,4215,cause_effect_prior,"""None of the hats blew away.""",Jeffrey,object_mid,M,15,hats,blew away,Jeffrey left  15 hats  on a table on a windy day.,None,Do you think these are normal hats?,left __ on a table on a windy day,no,M,31,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
48,31720,cause_effect_prior,"""Some of the bus drivers honked.""",Joseph,object_mid,M,4,bus drivers,honked,Joseph cut off  4 bus drivers.,Some,Do you think these are normal bus drivers?,cut off __,no,F,32,English,2,Male,35,"That was fun, thanks!",Yes,3,Windows,1080,1920,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,37Q970SNZE7HYL33V5VSHLLMT0IS10,48,Submitted,Wed Jul 01 00:29:50 PDT 2015,Tue Jun 30 07:26:38 PDT 2015,Tue Jun 30 07:49:50 PDT 2015,,,,,,[],{},12.7677
49,17903,cause_effect_prior,"""None of the fireworks exploded.""",Anthony,object_mid,M,14,fireworks,exploded,Anthony lit  14 fireworks.,None,Do you think these are normal fireworks?,lit __,no,M,3,English,2,Female,42,Strange. I can&quotechart help but wonder what you&quotecharre trying to find out.,Yes,1,Windows,900,1600,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3RYC5T2D73S8EYMS1I6DS7YOAE7RPH,49,Submitted,Wed Jul 01 00:31:38 PDT 2015,Tue Jun 30 07:42:00 PDT 2015,Tue Jun 30 07:51:38 PDT 2015,,,,,,[],{},9.58345
