workerid,Item,response
299,blew away backpacks,8
299,decomposed soda cans,0
120,rolled shopping carts,8
120,stuck to the wall baseballs,8
120,got stained white shirts,7
120,laughed kids,9
120,blew away hats,7
120,stuck stickers,11
120,decomposed pinecones,9
120,ran out of batteries bike lights,11
120,were green strawberries,8
120,melted crayons,10
120,ate the seeds dogs,9
120,stopped cars,7
120,beeped old cars,10
120,landed flat coins,6
120,honked bus drivers,11
120,sank marbles,7
120,popped bubbles,11
120,fell down shelves,5
120,ripped shoes,8
120,lit up flashlights,8
120,burnt books,15
120,exploded fireworks,10
120,flashed phones,10
120,exploded CDs,9
120,dissolved sugar cubes,11
120,broke sunglasses,12
120,froze bottles of hand soap,11
120,reflected the sunlight mirrors,12
120,had the letter Z in them love notes,12
120,rhymed poems,12
121,flashed phones,7
121,exploded fireworks,14
121,honked bicyclists,11
121,laughed kids,14
121,had the letter Z in them love notes,6
121,got stained white carpets,15
121,fell down card towers,15
121,landed flat coins,15
121,decomposed pinecones,10
121,rolled shopping carts,15
121,were green bananas,8
121,exploded eggs,1
121,reflected the sunlight mirrors,15
121,ran out of batteries phones,4
121,melted pencils,0
121,lit up computers,6
121,burnt books,4
121,broke logs,8
121,stuck stickers,11
121,ate the seeds dogs,10
121,ripped books,12
121,beeped old cars,0
121,sank cups,11
121,stuck to the wall baseballs,1
121,popped bubbles,15
121,froze bottles of hand soap,0
121,dissolved oreos,3
121,stopped bicycles,15
121,blew away backpacks,2
121,rhymed songs,10
122,stuck sequins,13
122,rolled wheelchairs,14
122,ate the seeds birds,12
122,had the letter Z in them novels,15
122,dissolved sugar cubes,14
122,fell down block towers,15
122,sank balloons,1
122,stopped cars,15
122,popped balloons,15
122,froze bottles of hand soap,8
122,broke sunglasses,12
122,landed flat pancakes,8
122,got stained white carpets,13
122,beeped houses,8
122,ripped books,15
122,blew away napkins,13
122,burnt rocks,15
122,exploded eggs,10
122,melted pencils,5
122,decomposed banana peels,10
122,exploded gas tanks,15
122,laughed lawyers,10
122,lit up flashlights,12
122,stuck to the wall pieces of gum,7
122,ran out of batteries bike lights,15
122,were green clovers,15
122,flashed cameras,11
122,reflected the sunlight mirrors,13
122,honked bus drivers,13
122,rhymed limericks,10
123,stuck to the wall pieces of gum,0
123,stuck beads,9
123,fell down shelves,2
123,were green bananas,5
123,rhymed limericks,15
123,reflected the sunlight mirrors,15
123,laughed lawyers,3
123,ripped shirts,13
123,ate the seeds birds,9
123,rolled shopping carts,15
123,dissolved sugar cubes,15
123,had the letter Z in them novels,14
123,honked bus drivers,15
123,sank cups,6
123,stopped motorcycles,15
123,exploded CDs,15
123,broke logs,1
123,exploded fireworks,14
123,burnt matches,15
123,froze berries,15
123,popped eggs,0
123,beeped new cars,3
123,flashed phones,11
123,ran out of batteries phones,14
123,landed flat notebooks,15
123,melted pencils,0
123,lit up computers,15
123,blew away backpacks,0
123,got stained white tablecloths,15
123,decomposed banana peels,14
124,melted pencils,0
124,reflected the sunlight mirrors,15
124,exploded candles,0
124,dissolved carrots,0
124,ate the seeds butterflies,15
124,rolled wheelchairs,15
124,popped balloons,10
124,rhymed songs,11
124,decomposed soda cans,0
124,exploded balls of tin foil,0
124,lit up cd-players,14
124,stopped motorcycles,15
124,laughed lawyers,1
124,got stained white tablecloths,15
124,were green bananas,11
124,flashed cameras,12
124,burnt rocks,0
124,ripped shoes,8
124,honked bicyclists,0
124,sank marbles,15
124,stuck to the wall cakes,4
124,landed flat notebooks,13
124,ran out of batteries laptops,14
124,blew away napkins,15
124,stuck stickers,15
124,broke sunglasses,15
124,beeped old cars,6
124,froze chocolate bars,15
124,fell down shelves,7
124,had the letter Z in them love notes,8
125,burnt books,15
125,melted pencils,0
125,stopped motorcycles,10
125,fell down block towers,12
125,were green clovers,15
125,honked bus drivers,12
125,ripped books,15
125,stuck to the wall baseballs,0
125,blew away backpacks,7
125,stuck sequins,13
125,laughed comedians,8
125,froze chocolate bars,15
125,dissolved sugar cubes,15
125,beeped new cars,5
125,reflected the sunlight phone screens,15
125,broke boxes,11
125,rhymed songs,7
125,landed flat notebooks,15
125,lit up flashlights,15
125,exploded CDs,13
125,rolled toy cars,15
125,sank cups,15
125,got stained white shirts,15
125,ate the seeds dogs,11
125,had the letter Z in them love notes,3
125,popped balloons,15
125,exploded gas tanks,15
125,decomposed banana peels,15
125,ran out of batteries phones,9
125,flashed cameras,13
126,ran out of batteries laptops,15
126,blew away backpacks,5
126,flashed phones,2
126,had the letter Z in them novels,15
126,dissolved oreos,15
126,burnt matches,15
126,decomposed soda cans,0
126,stopped cars,15
126,beeped new cars,7
126,sank cups,3
126,lit up cd-players,15
126,broke boxes,15
126,exploded candles,0
126,popped balloons,15
126,rolled wheelchairs,10
126,were green strawberries,1
126,got stained white tablecloths,15
126,honked taxi drivers,15
126,stuck to the wall cakes,15
126,froze bottles of hand soap,0
126,reflected the sunlight diamonds,15
126,stuck sequins,12
126,exploded eggs,5
126,melted pencils,2
126,landed flat notebooks,15
126,ate the seeds butterflies,10
126,laughed kids,10
126,fell down card towers,15
126,rhymed limericks,15
126,ripped books,15
127,ate the seeds butterflies,12
127,landed flat notebooks,15
127,honked bus drivers,4
127,fell down block towers,15
127,exploded eggs,15
127,exploded gas tanks,13
127,flashed cameras,8
127,decomposed banana peels,15
127,stuck to the wall pieces of gum,10
127,stuck stickers,15
127,reflected the sunlight diamonds,15
127,lit up cd-players,15
127,were green clovers,15
127,got stained white carpets,15
127,laughed kids,11
127,rhymed poems,7
127,blew away hats,12
127,froze bottles of hand soap,5
127,popped eggs,10
127,ripped books,15
127,melted pencils,0
127,dissolved oreos,11
127,beeped houses,0
127,ran out of batteries phones,3
127,stopped bicycles,15
127,had the letter Z in them birthday cards,1
127,rolled wheelchairs,15
127,burnt matches,15
127,sank cups,3
127,broke logs,0
128,broke sunglasses,15
128,exploded fireworks,15
128,burnt books,15
128,stopped cars,15
128,were green clovers,15
128,ate the seeds butterflies,9
128,beeped houses,0
128,reflected the sunlight mirrors,15
128,popped balloons,15
128,ripped shoes,14
128,fell down card towers,15
128,stuck stickers,15
128,froze berries,15
128,laughed lawyers,10
128,lit up computers,15
128,decomposed pinecones,12
128,blew away hats,15
128,landed flat notebooks,15
128,melted crayons,15
128,rolled toy cars,15
128,exploded CDs,0
128,got stained white tablecloths,15
128,had the letter Z in them love notes,11
128,sank cups,0
128,dissolved oreos,0
128,honked bicyclists,0
128,stuck to the wall cakes,12
128,ran out of batteries laptops,15
128,flashed webcams,0
128,rhymed limericks,12
129,fell down shelves,5
129,blew away napkins,15
129,flashed cameras,0
129,honked bus drivers,5
129,exploded fireworks,15
129,ripped shoes,11
129,stuck sequins,15
129,rolled toy cars,15
129,got stained white shirts,14
129,decomposed pinecones,13
129,melted ice cubes,15
129,stuck to the wall baseballs,0
129,beeped new cars,7
129,reflected the sunlight diamonds,15
129,lit up computers,15
129,sank balloons,0
129,rhymed limericks,15
129,landed flat coins,15
129,burnt books,15
129,had the letter Z in them love notes,4
129,exploded eggs,12
129,stopped cars,15
129,dissolved sugar cubes,15
129,ran out of batteries bike lights,10
129,were green strawberries,5
129,laughed kids,12
129,broke boxes,15
129,popped eggs,11
129,ate the seeds birds,12
129,froze berries,14
130,popped bubbles,15
130,rolled toy cars,15
130,rhymed songs,15
130,ripped shirts,15
130,dissolved oreos,15
130,decomposed soda cans,0
130,melted pencils,0
130,stopped cars,15
130,ate the seeds dogs,8
130,were green clovers,14
130,ran out of batteries bike lights,15
130,got stained white tablecloths,15
130,landed flat pancakes,11
130,flashed cameras,8
130,sank marbles,15
130,stuck stickers,15
130,had the letter Z in them novels,15
130,exploded candles,0
130,burnt matches,15
130,honked bicyclists,8
130,stuck to the wall pieces of gum,15
130,fell down shelves,15
130,reflected the sunlight mirrors,15
130,blew away napkins,15
130,lit up computers,14
130,broke sunglasses,15
130,laughed kids,12
130,exploded eggs,15
130,froze bottles of hand soap,15
130,beeped old cars,0
131,honked bicyclists,1
131,exploded fireworks,15
131,melted ice cubes,15
131,reflected the sunlight diamonds,15
131,ripped shoes,6
131,decomposed banana peels,15
131,got stained white carpets,15
131,broke logs,5
131,beeped new cars,8
131,froze chocolate bars,15
131,rolled shopping carts,15
131,were green clovers,15
131,fell down block towers,11
131,stuck stickers,15
131,popped bubbles,15
131,exploded balls of tin foil,11
131,stuck to the wall cakes,4
131,ate the seeds dogs,5
131,landed flat notebooks,8
131,burnt rocks,0
131,lit up computers,15
131,sank cups,5
131,blew away napkins,15
131,stopped motorcycles,15
131,laughed kids,6
131,rhymed poems,4
131,had the letter Z in them birthday cards,1
131,flashed phones,3
131,ran out of batteries phones,15
131,dissolved sugar cubes,15
132,honked bus drivers,11
132,rolled toy cars,10
132,laughed comedians,4
132,burnt matches,15
132,popped bubbles,15
132,landed flat pancakes,15
132,melted crayons,15
132,blew away napkins,15
132,decomposed banana peels,0
132,exploded candles,0
132,ripped shirts,5
132,beeped old cars,4
132,ate the seeds birds,15
132,stopped motorcycles,15
132,fell down shelves,12
132,lit up cd-players,15
132,broke boxes,15
132,stuck to the wall cakes,7
132,got stained white shirts,14
132,exploded CDs,14
132,flashed cameras,15
132,reflected the sunlight phone screens,15
132,rhymed limericks,4
132,were green bananas,8
132,sank marbles,15
132,had the letter Z in them novels,2
132,stuck beads,7
132,froze chocolate bars,15
132,ran out of batteries bike lights,15
132,dissolved oreos,3
133,fell down card towers,15
133,beeped new cars,11
133,sank balloons,0
133,ate the seeds birds,5
133,stuck to the wall pieces of gum,4
133,exploded candles,0
133,froze bottles of hand soap,3
133,exploded eggs,11
133,laughed comedians,5
133,ripped books,15
133,melted crayons,15
133,decomposed pinecones,11
133,stopped cars,14
133,landed flat notebooks,3
133,burnt rocks,0
133,had the letter Z in them birthday cards,3
133,broke logs,4
133,flashed cameras,8
133,reflected the sunlight diamonds,15
133,rhymed limericks,11
133,were green bananas,4
133,lit up flashlights,4
133,honked bicyclists,1
133,stuck sequins,12
133,popped eggs,9
133,rolled wheelchairs,15
133,got stained white carpets,15
133,blew away backpacks,4
133,ran out of batteries bike lights,14
133,dissolved sugar cubes,15
134,sank marbles,15
134,honked bus drivers,10
134,beeped old cars,2
134,ran out of batteries phones,5
134,stopped motorcycles,15
134,exploded fireworks,15
134,rhymed poems,5
134,ripped shirts,13
134,melted ice cubes,15
134,reflected the sunlight diamonds,15
134,flashed cameras,14
134,dissolved sugar cubes,15
134,stuck to the wall cakes,12
134,were green bananas,5
134,landed flat notebooks,12
134,blew away hats,14
134,fell down block towers,15
134,had the letter Z in them love notes,0
134,lit up cd-players,13
134,exploded eggs,12
134,burnt books,15
134,rolled wheelchairs,15
134,stuck sequins,15
134,decomposed banana peels,15
134,popped bubbles,15
134,froze bottles of hand soap,15
134,got stained white carpets,15
134,laughed comedians,14
134,broke sunglasses,15
134,ate the seeds dogs,1
135,were green strawberries,0
135,laughed lawyers,12
135,burnt matches,15
135,ate the seeds butterflies,10
135,broke sunglasses,14
135,sank balloons,1
135,exploded CDs,4
135,melted pencils,0
135,lit up cd-players,14
135,blew away hats,10
135,fell down shelves,4
135,rhymed poems,8
135,decomposed banana peels,15
135,had the letter Z in them birthday cards,3
135,dissolved oreos,12
135,beeped old cars,2
135,stuck sequins,15
135,popped eggs,14
135,ran out of batteries bike lights,15
135,flashed cameras,8
135,got stained white tablecloths,15
135,honked bicyclists,0
135,rolled toy cars,15
135,landed flat coins,15
135,stuck to the wall cakes,2
135,ripped shirts,4
135,reflected the sunlight phone screens,10
135,stopped cars,15
135,exploded gas tanks,3
135,froze berries,15
136,ate the seeds butterflies,15
136,rolled toy cars,15
136,honked taxi drivers,15
136,stuck stickers,15
136,popped eggs,15
136,dissolved sugar cubes,15
136,flashed cameras,15
136,lit up computers,15
136,landed flat pancakes,15
136,exploded candles,15
136,sank balloons,15
136,stuck to the wall pieces of gum,15
136,exploded eggs,15
136,ran out of batteries laptops,15
136,reflected the sunlight diamonds,15
136,laughed lawyers,15
136,had the letter Z in them love notes,15
136,stopped cars,15
136,decomposed banana peels,15
136,blew away backpacks,15
136,burnt books,15
136,were green strawberries,15
136,melted pencils,15
136,rhymed poems,11
136,froze chocolate bars,8
136,got stained white shirts,13
136,broke boxes,15
136,ripped shirts,10
136,fell down card towers,12
136,beeped houses,12
137,beeped houses,0
137,broke boxes,13
137,flashed cameras,13
137,reflected the sunlight diamonds,15
137,exploded balls of tin foil,15
137,ran out of batteries laptops,12
137,exploded gas tanks,15
137,had the letter Z in them love notes,2
137,rhymed poems,13
137,stopped bicycles,14
137,lit up flashlights,11
137,ate the seeds dogs,10
137,rolled wheelchairs,15
137,blew away hats,13
137,were green clovers,15
137,stuck stickers,14
137,melted ice cubes,15
137,honked bus drivers,11
137,dissolved carrots,0
137,stuck to the wall pieces of gum,8
137,sank cups,10
137,popped bubbles,14
137,burnt books,15
137,decomposed pinecones,13
137,ripped shoes,9
137,froze bottles of hand soap,15
137,fell down block towers,14
137,laughed lawyers,11
137,landed flat notebooks,13
137,got stained white carpets,15
138,stuck to the wall baseballs,0
138,ripped shoes,15
138,burnt rocks,13
138,flashed phones,13
138,lit up cd-players,15
138,got stained white carpets,15
138,sank balloons,0
138,rolled wheelchairs,15
138,stopped motorcycles,15
138,broke logs,14
138,ate the seeds birds,15
138,rhymed limericks,12
138,honked bus drivers,8
138,exploded eggs,13
138,laughed kids,7
138,had the letter Z in them love notes,10
138,exploded candles,0
138,stuck sequins,14
138,blew away napkins,14
138,popped balloons,15
138,froze berries,15
138,dissolved carrots,0
138,beeped old cars,14
138,decomposed soda cans,0
138,were green strawberries,2
138,melted crayons,9
138,reflected the sunlight diamonds,15
138,ran out of batteries bike lights,15
138,landed flat coins,15
138,fell down block towers,15
139,ate the seeds dogs,1
139,beeped houses,0
139,were green clovers,15
139,exploded eggs,6
139,got stained white tablecloths,15
139,lit up computers,15
139,ran out of batteries bike lights,15
139,had the letter Z in them birthday cards,0
139,burnt rocks,0
139,froze chocolate bars,15
139,melted pencils,0
139,sank cups,12
139,reflected the sunlight mirrors,15
139,fell down shelves,8
139,stopped motorcycles,0
139,landed flat notebooks,15
139,ripped shoes,15
139,stuck to the wall pieces of gum,15
139,dissolved oreos,15
139,exploded candles,0
139,decomposed soda cans,14
139,honked taxi drivers,15
139,rolled wheelchairs,15
139,broke logs,15
139,blew away hats,10
139,flashed phones,8
139,popped bubbles,15
139,rhymed poems,10
139,laughed comedians,8
139,stuck stickers,15
140,sank marbles,15
140,popped balloons,15
140,lit up flashlights,11
140,had the letter Z in them birthday cards,1
140,ripped shirts,11
140,stuck sequins,9
140,laughed comedians,5
140,ate the seeds butterflies,3
140,rhymed limericks,8
140,ran out of batteries laptops,15
140,flashed cameras,4
140,burnt books,15
140,stopped bicycles,15
140,landed flat pancakes,13
140,decomposed pinecones,15
140,got stained white tablecloths,15
140,exploded fireworks,10
140,blew away backpacks,6
140,melted crayons,15
140,dissolved carrots,0
140,fell down card towers,14
140,beeped new cars,5
140,rolled shopping carts,12
140,froze berries,15
140,exploded balls of tin foil,15
140,reflected the sunlight diamonds,15
140,honked taxi drivers,14
140,stuck to the wall baseballs,0
140,broke logs,0
140,were green clovers,15
141,beeped new cars,0
141,dissolved oreos,15
141,honked bicyclists,0
141,flashed webcams,15
141,popped eggs,2
141,blew away napkins,15
141,burnt books,15
141,sank cups,0
141,exploded eggs,7
141,broke logs,0
141,ate the seeds butterflies,14
141,lit up cd-players,1
141,had the letter Z in them love notes,15
141,melted ice cubes,15
141,landed flat coins,2
141,were green bananas,12
141,decomposed soda cans,0
141,ripped shoes,8
141,froze chocolate bars,15
141,stopped motorcycles,0
141,rolled shopping carts,15
141,ran out of batteries bike lights,11
141,exploded fireworks,15
141,stuck beads,15
141,stuck to the wall baseballs,15
141,rhymed songs,12
141,laughed comedians,8
141,fell down block towers,0
141,got stained white carpets,15
141,reflected the sunlight mirrors,15
142,reflected the sunlight phone screens,12
142,sank balloons,0
142,broke logs,8
142,rolled shopping carts,15
142,ran out of batteries phones,12
142,ripped shoes,12
142,blew away hats,11
142,burnt matches,15
142,stuck to the wall pieces of gum,13
142,honked taxi drivers,10
142,lit up computers,15
142,froze berries,15
142,popped eggs,14
142,stuck beads,13
142,got stained white tablecloths,6
142,beeped new cars,3
142,were green strawberries,1
142,flashed webcams,0
142,fell down shelves,9
142,decomposed banana peels,15
142,stopped motorcycles,15
142,exploded gas tanks,15
142,had the letter Z in them love notes,8
142,exploded balls of tin foil,15
142,melted pencils,15
142,dissolved carrots,0
142,rhymed limericks,13
142,laughed lawyers,9
142,ate the seeds birds,10
142,landed flat pancakes,15
143,exploded CDs,0
143,sank marbles,15
143,lit up computers,14
143,burnt books,15
143,exploded fireworks,11
143,beeped houses,2
143,got stained white shirts,14
143,honked bicyclists,1
143,rhymed songs,4
143,flashed cameras,7
143,laughed kids,9
143,decomposed soda cans,0
143,stopped bicycles,13
143,stuck to the wall pieces of gum,8
143,popped bubbles,13
143,ran out of batteries bike lights,7
143,melted crayons,6
143,ripped shirts,12
143,rolled shopping carts,15
143,broke boxes,15
143,stuck beads,10
143,landed flat coins,14
143,dissolved sugar cubes,15
143,ate the seeds butterflies,8
143,fell down card towers,15
143,were green bananas,8
143,reflected the sunlight diamonds,12
143,had the letter Z in them birthday cards,3
143,froze berries,15
143,blew away napkins,12
144,honked bicyclists,5
144,stuck to the wall baseballs,0
144,fell down block towers,15
144,ran out of batteries bike lights,13
144,were green bananas,4
144,lit up computers,13
144,sank marbles,15
144,reflected the sunlight diamonds,15
144,ripped shoes,11
144,stuck sequins,14
144,melted pencils,3
144,burnt rocks,3
144,broke boxes,15
144,exploded eggs,15
144,froze berries,15
144,popped balloons,15
144,laughed kids,10
144,dissolved sugar cubes,13
144,landed flat notebooks,15
144,got stained white carpets,15
144,beeped houses,5
144,decomposed pinecones,15
144,ate the seeds butterflies,13
144,blew away backpacks,6
144,flashed phones,7
144,had the letter Z in them birthday cards,2
144,rhymed songs,10
144,exploded gas tanks,12
144,stopped bicycles,14
144,rolled shopping carts,14
145,rhymed songs,2
145,froze berries,15
145,burnt rocks,0
145,lit up flashlights,15
145,honked bicyclists,0
145,reflected the sunlight phone screens,15
145,got stained white carpets,15
145,were green clovers,15
145,ripped shirts,15
145,sank marbles,15
145,stuck to the wall cakes,0
145,had the letter Z in them birthday cards,1
145,dissolved sugar cubes,15
145,melted crayons,13
145,broke sunglasses,15
145,fell down block towers,15
145,exploded fireworks,12
145,ate the seeds butterflies,0
145,exploded CDs,0
145,blew away hats,8
145,decomposed soda cans,0
145,stuck stickers,15
145,ran out of batteries bike lights,15
145,popped bubbles,15
145,laughed lawyers,13
145,stopped cars,15
145,beeped old cars,2
145,rolled shopping carts,15
145,flashed phones,10
145,landed flat coins,15
146,froze chocolate bars,15
146,beeped old cars,0
146,dissolved carrots,0
146,stuck to the wall pieces of gum,3
146,broke logs,11
146,landed flat coins,15
146,melted pencils,0
146,rolled toy cars,15
146,ripped shoes,15
146,were green clovers,14
146,ate the seeds birds,15
146,decomposed banana peels,15
146,honked bus drivers,15
146,lit up computers,15
146,flashed phones,7
146,laughed comedians,9
146,exploded fireworks,15
146,fell down shelves,8
146,had the letter Z in them birthday cards,2
146,stopped motorcycles,14
146,stuck stickers,13
146,ran out of batteries laptops,14
146,exploded CDs,0
146,blew away hats,12
146,burnt books,15
146,popped eggs,15
146,rhymed songs,5
146,reflected the sunlight phone screens,15
146,got stained white shirts,15
146,sank cups,0
147,rolled toy cars,15
147,fell down block towers,15
147,had the letter Z in them birthday cards,4
147,ate the seeds birds,3
147,decomposed pinecones,0
147,landed flat notebooks,13
147,sank marbles,15
147,stopped bicycles,15
147,stuck stickers,15
147,dissolved oreos,15
147,froze bottles of hand soap,15
147,lit up cd-players,15
147,got stained white tablecloths,15
147,melted ice cubes,15
147,beeped old cars,0
147,stuck to the wall baseballs,0
147,blew away backpacks,1
147,reflected the sunlight mirrors,15
147,were green bananas,3
147,popped bubbles,15
147,burnt matches,15
147,broke logs,0
147,flashed webcams,2
147,rhymed songs,13
147,exploded candles,0
147,laughed lawyers,11
147,honked taxi drivers,9
147,ran out of batteries laptops,15
147,exploded eggs,11
147,ripped books,15
148,were green strawberries,0
148,stopped motorcycles,1
148,laughed comedians,0
148,exploded balls of tin foil,1
148,flashed phones,0
148,burnt books,15
148,had the letter Z in them birthday cards,0
148,ran out of batteries phones,0
148,decomposed soda cans,0
148,popped bubbles,15
148,dissolved sugar cubes,15
148,got stained white tablecloths,1
148,reflected the sunlight diamonds,0
148,rhymed poems,0
148,broke logs,0
148,blew away backpacks,0
148,landed flat coins,0
148,fell down shelves,0
148,rolled wheelchairs,1
148,melted crayons,1
148,sank marbles,1
148,stuck to the wall baseballs,2
148,ripped shirts,2
148,froze berries,2
148,honked bicyclists,3
148,exploded fireworks,3
148,ate the seeds dogs,3
148,stuck beads,3
148,lit up cd-players,3
148,beeped new cars,8
149,lit up cd-players,15
149,popped eggs,11
149,flashed webcams,15
149,stuck to the wall pieces of gum,5
149,rolled shopping carts,13
149,reflected the sunlight phone screens,15
149,dissolved sugar cubes,15
149,rhymed songs,6
149,honked bicyclists,9
149,melted crayons,15
149,stuck beads,12
149,decomposed banana peels,15
149,had the letter Z in them birthday cards,6
149,ripped shirts,14
149,stopped cars,15
149,exploded CDs,14
149,burnt matches,15
149,ran out of batteries laptops,15
149,landed flat pancakes,13
149,sank marbles,15
149,broke boxes,15
149,exploded candles,1
149,beeped old cars,1
149,were green strawberries,0
149,laughed lawyers,9
149,froze berries,15
149,blew away hats,7
149,ate the seeds birds,13
149,fell down block towers,13
149,got stained white carpets,15
150,laughed lawyers,8
150,lit up cd-players,15
150,froze berries,15
150,blew away backpacks,2
150,rhymed limericks,15
150,beeped new cars,15
150,burnt rocks,0
150,stuck to the wall baseballs,0
150,melted pencils,0
150,landed flat notebooks,12
150,exploded balls of tin foil,15
150,popped eggs,0
150,reflected the sunlight diamonds,15
150,flashed cameras,15
150,ran out of batteries laptops,15
150,exploded gas tanks,15
150,honked bicyclists,0
150,were green strawberries,7
150,fell down card towers,15
150,stopped cars,8
150,ate the seeds birds,15
150,rolled wheelchairs,15
150,got stained white carpets,15
150,broke boxes,15
150,dissolved oreos,15
150,sank cups,7
150,ripped books,15
150,had the letter Z in them love notes,2
150,decomposed soda cans,0
150,stuck stickers,15
151,exploded eggs,15
151,flashed phones,11
151,blew away hats,15
151,fell down shelves,4
151,burnt books,14
151,rhymed limericks,15
151,popped bubbles,15
151,had the letter Z in them birthday cards,2
151,broke logs,3
151,stuck to the wall pieces of gum,2
151,ran out of batteries phones,9
151,reflected the sunlight diamonds,15
151,were green strawberries,3
151,ripped books,5
151,froze bottles of hand soap,0
151,decomposed soda cans,0
151,sank cups,6
151,rolled shopping carts,15
151,exploded fireworks,14
151,landed flat pancakes,9
151,lit up computers,15
151,beeped new cars,9
151,melted crayons,15
151,laughed comedians,5
151,dissolved carrots,0
151,stopped bicycles,15
151,ate the seeds dogs,0
151,honked bus drivers,13
151,stuck stickers,15
151,got stained white shirts,15
152,froze bottles of hand soap,15
152,rolled shopping carts,0
152,decomposed banana peels,15
152,broke boxes,10
152,landed flat coins,15
152,had the letter Z in them birthday cards,0
152,ripped shoes,10
152,laughed lawyers,10
152,exploded CDs,15
152,got stained white carpets,15
152,were green strawberries,0
152,popped bubbles,12
152,stopped cars,15
152,fell down shelves,4
152,honked taxi drivers,9
152,flashed webcams,0
152,beeped houses,0
152,ran out of batteries laptops,15
152,stuck to the wall cakes,4
152,lit up flashlights,12
152,melted pencils,0
152,burnt matches,15
152,sank marbles,15
152,ate the seeds dogs,15
152,dissolved sugar cubes,15
152,reflected the sunlight mirrors,15
152,stuck stickers,15
152,rhymed limericks,15
152,blew away napkins,15
152,exploded gas tanks,10
153,lit up flashlights,15
153,broke logs,4
153,reflected the sunlight diamonds,15
153,popped eggs,0
153,landed flat pancakes,10
153,fell down card towers,15
153,froze berries,15
153,decomposed soda cans,0
153,flashed cameras,7
153,got stained white tablecloths,15
153,ate the seeds birds,15
153,were green bananas,7
153,exploded eggs,15
153,sank cups,11
153,honked taxi drivers,13
153,rhymed limericks,15
153,laughed kids,15
153,melted ice cubes,15
153,stopped cars,15
153,exploded gas tanks,15
153,blew away hats,15
153,had the letter Z in them novels,15
153,dissolved oreos,15
153,ripped shoes,15
153,stuck to the wall baseballs,0
153,beeped old cars,0
153,rolled wheelchairs,15
153,burnt books,15
153,ran out of batteries bike lights,7
153,stuck stickers,15
154,rhymed limericks,5
154,exploded balls of tin foil,15
154,fell down shelves,4
154,lit up flashlights,15
154,stuck stickers,14
154,broke logs,8
154,rolled toy cars,14
154,ripped books,12
154,popped bubbles,14
154,exploded gas tanks,15
154,decomposed pinecones,15
154,ran out of batteries phones,15
154,melted ice cubes,15
154,stuck to the wall pieces of gum,15
154,honked bicyclists,11
154,blew away napkins,15
154,ate the seeds dogs,15
154,landed flat notebooks,12
154,had the letter Z in them novels,15
154,dissolved oreos,15
154,reflected the sunlight mirrors,15
154,stopped bicycles,15
154,burnt matches,14
154,laughed comedians,14
154,froze chocolate bars,15
154,got stained white carpets,15
154,beeped houses,15
154,flashed cameras,13
154,were green clovers,15
154,sank balloons,15
155,stuck stickers,15
155,broke logs,2
155,dissolved oreos,0
155,ate the seeds birds,15
155,burnt rocks,0
155,decomposed banana peels,15
155,melted ice cubes,15
155,honked bus drivers,11
155,ran out of batteries laptops,12
155,flashed cameras,11
155,lit up cd-players,12
155,laughed lawyers,7
155,ripped shoes,5
155,exploded balls of tin foil,15
155,had the letter Z in them novels,15
155,rolled toy cars,15
155,exploded candles,0
155,blew away napkins,15
155,froze chocolate bars,15
155,were green strawberries,0
155,landed flat pancakes,14
155,rhymed poems,12
155,stopped motorcycles,15
155,beeped houses,0
155,stuck to the wall baseballs,0
155,reflected the sunlight phone screens,15
155,sank marbles,15
155,fell down shelves,10
155,got stained white carpets,15
155,popped balloons,15
156,popped eggs,2
156,burnt books,15
156,got stained white tablecloths,15
156,lit up flashlights,15
156,stopped bicycles,15
156,were green clovers,15
156,decomposed pinecones,2
156,fell down block towers,15
156,beeped houses,0
156,reflected the sunlight mirrors,15
156,broke logs,12
156,melted pencils,15
156,honked bicyclists,1
156,flashed webcams,15
156,froze berries,15
156,rhymed limericks,15
156,sank cups,12
156,had the letter Z in them novels,15
156,stuck to the wall cakes,1
156,ran out of batteries laptops,15
156,dissolved carrots,0
156,exploded candles,0
156,blew away napkins,15
156,landed flat notebooks,11
156,stuck stickers,15
156,rolled toy cars,15
156,laughed comedians,13
156,exploded CDs,1
156,ate the seeds dogs,15
156,ripped books,15
157,burnt matches,15
157,decomposed soda cans,15
157,got stained white carpets,15
157,reflected the sunlight phone screens,15
157,stuck stickers,15
157,blew away hats,15
157,rolled wheelchairs,15
157,fell down block towers,15
157,froze chocolate bars,15
157,had the letter Z in them love notes,5
157,ripped shoes,15
157,ate the seeds dogs,10
157,exploded candles,8
157,melted ice cubes,15
157,flashed webcams,15
157,stuck to the wall baseballs,8
157,rhymed limericks,9
157,dissolved sugar cubes,15
157,exploded CDs,15
157,sank marbles,15
157,landed flat notebooks,9
157,popped eggs,15
157,were green strawberries,6
157,beeped old cars,7
157,lit up computers,15
157,broke logs,10
157,ran out of batteries phones,15
157,laughed lawyers,9
157,honked bus drivers,8
157,stopped motorcycles,15
158,froze bottles of hand soap,15
158,were green clovers,15
158,broke boxes,15
158,reflected the sunlight phone screens,15
158,rolled wheelchairs,15
158,sank marbles,15
158,decomposed soda cans,0
158,had the letter Z in them love notes,1
158,beeped old cars,0
158,dissolved carrots,0
158,popped eggs,0
158,blew away backpacks,8
158,ripped shoes,8
158,stopped cars,15
158,stuck to the wall pieces of gum,3
158,ate the seeds butterflies,0
158,exploded candles,0
